x,y
0.9388964203633651,1.9363907406991252
0.9394113580990997,1.997956197526128
0.9399262958348342,2.0618313206727783
0.9404412335705687,2.1280176064309733
0.9409561713063034,2.196469410559739
0.9414711090420379,2.267099019369388
0.9419860467777725,2.3397837415461975
0.9425009845135071,2.4143742551753116
0.9430159222492417,2.4907034150124736
0.9435308599849762,2.5685947835374203
0.9440457977207107,2.647870282956751
0.9445607354564454,2.7283565532274228
0.9450756731921799,2.8098898173056197
0.9455906109279145,2.8923192714415387
0.946105548663649,2.9755092094258226
0.9466204863993837,3.0593402339600657
0.9471354241351182,3.1437099913773743
0.9476503618708527,3.228533881472329
0.9481652996065874,3.31374614408801
0.9486802373423219,3.3993016175859303
0.9491951750780565,3.4851783163927275
0.949710112813791,3.5713808041929047
0.9502250505495257,3.6579441662419034
0.9507399882852602,3.7449382283018093
0.9512549260209947,3.8324715480070393
0.9517698637567293,3.920694630345783
0.9522848014924639,4.009801800911254
0.9527997392281985,4.100031211879781
0.953314676963933,4.191662554225535
0.9538296146996676,4.285012198334432
0.9543445524354022,4.380425672305994
0.9548594901711367,4.478267597564485
0.9553744279068713,4.578909417113817
0.9558893656426058,4.682715453802539
0.9564043033783405,4.790028005502694
0.956919241114075,4.9011523042251035
0.9574341788498096,5.016342223489109
0.9579491165855442,5.135787604351587
0.9584640543212788,5.2596039832147055
0.9589789920570133,5.387825348603669
0.9594939297927478,5.520400341224693
0.9600088675284825,5.657192059715359
0.960523805264217,5.797981366326382
0.9610387429999516,5.942473327780273
0.9615536807356861,6.0903062023149985
0.9620686184714207,6.241062217403452
0.9625835562071553,6.3942792915029445
0.9630984939428898,6.549462847635844
0.9636134316786245,6.706096947846652
0.964128369414359,6.863654137353097
0.9646433071500936,7.021603608256417
0.9651582448858281,7.179417550299233
0.9656731826215628,7.3365758207140175
0.9661881203572973,7.4925693051880815
0.9667030580930318,7.6469025275691065
0.9672179958287664,7.799096172453891
0.967732933564501,7.948690195807271
0.9682478713002356,8.09524810839103
0.9687628090359701,8.238362831070223
0.9692777467717046,8.377664257975374
0.9697926845074393,8.512828351600701
0.9703076222431738,8.643587269784948
0.9708225599789084,8.769739728951178
0.971337497714643,8.891160581441643
0.9718524354503776,9.007808462536655
0.9723673731861121,9.119730370112576
0.9728823109218467,9.227062188410459
0.9733972486575813,9.330024452244379
0.9739121863933158,9.428913047334206
0.9744271241290504,9.524085018785312
0.9749420618647849,9.615940163369732
0.9754569996005196,9.704899555626678
0.9759719373362541,9.7913825460731
0.9764868750719886,9.87578402201137
0.9770018128077232,9.958453801054022
0.9775167505434578,10.039679916842445
0.9780316882791924,10.119677259690956
0.9785466260149269,10.19858257839633
0.9790615637506616,10.27645627922582
0.9795765014863961,10.35329083446019
0.9800914392221307,10.429025003230555
0.9806063769578652,10.503562537825447
0.9811213146935998,10.576793655692613
0.9816362524293344,10.648617340965542
0.9821511901650689,10.718962518188935
0.9826661279008035,10.787806310458354
0.9831810656365381,10.855187928017015
0.9836960033722726,10.92121718721018
0.9842109411080072,10.986077177832664
0.9847258788437417,11.0500211195893
0.9852408165794764,11.113363919578342
0.9857557543152109,11.176469316765376
0.9862706920509455,11.239733746059105
0.98678562978668,11.303568161421536
0.9873005675224147,11.368379029998355
0.9878155052581492,11.43454956874658
0.9883304429938837,11.50242207419813
0.9888453807296184,11.572281933922229
0.9893603184653529,11.644343644805971
0.9898752562010875,11.718738934035992
0.990390193936822,11.795506910846894
0.9909051316725566,11.874586086880342
0.9914200694082912,11.955808094486022
0.9919350071440257,12.03889299795141
0.9924499448797603,12.12344621511162
0.9929648826154949,12.208957221488385
0.9934798203512295,12.29480036762579
0.993994758086964,12.380238273725737
0.9945096958226987,12.464428347956934
0.9950246335584332,12.546432985457365
0.9955395712941677,12.62523393138981
0.9960545090299023,12.699751129942273
0.9965694467656369,12.768866138085023
0.9970843845013715,12.831449873771199
0.997599322237106,12.886394116862858
0.9981142599728405,12.932645817375123
0.9986291977085752,12.96924292332164
0.9991441354443097,12.995350153756764
0.9996590731800443,13.010292943135525
1.0001740109157788,13.013587696525596
1.0006889486515134,13.004966538495916
1.0012038863872479,12.984394917817102
1.0017188241229826,12.952080739607885
1.0022337618587172,12.908474118484516
1.0027486995944517,12.854257352165915
1.0032636373301862,12.79032526818592
1.003778575065921,12.717756655342768
1.0042935128016555,12.637778013851053
1.00480845053739,12.551721304618752
1.0053233882731245,12.460977716290584
1.005838326008859,12.366949676099432
1.0063532637445938,12.271003396076798
1.0068682014803283,12.174424170586024
1.0073831392160628,12.078376436263069
1.0078980769517973,11.983870291962042
1.008413014687532,11.89173578105441
1.0089279524232666,11.802605791282042
1.0094428901590011,11.716907958277746
1.0099578278947356,11.63486549549056
1.0104727656304702,11.556506439338834
1.010987703366205,11.481680413045982
1.0115026411019394,11.410081690274152
1.012017578837674,11.341277090732643
1.0125325165734085,11.274737071468872
1.013047454309143,11.209868293882423
1.0135623920448777,11.146045949619369
1.0140773297806123,11.082644217785449
1.0145922675163468,11.019063397728486
1.0151072052520813,10.954752508519341
1.0156221429878158,10.889226456325156
1.0161370807235506,10.822077227566304
1.016652018459285,10.7529789481844
1.0171669561950196,10.681687033392764
1.0176818939307541,10.608032012344468
1.0181968316664889,10.531908923419902
1.0187117694022234,10.453263416712266
1.019226707137958,10.372075854652511
1.0197416448736925,10.288344760567329
1.0202565826094272,10.20207092737497
1.0207715203451617,10.1132433716239
1.0212864580808962,10.021828115772479
1.0218013958166308,9.927760523418344
1.0223163335523653,9.830941620753665
1.0228312712881,9.731238536369245
1.0233462090238346,9.628488902897592
1.023861146759569,9.522508807092802
1.0243760844953036,9.413103664703378
1.0248910222310381,9.300081242885627
1.0254059599667729,9.183265960805413
1.0259208977025074,9.062513568566608
1.026435835438242,8.937725331559157
1.0269507731739764,8.80886092418584
1.027465710909711,8.675949353608859
1.0279806486454457,8.539097378945325
1.0284955863811802,8.398495051862035
1.0290105241169147,8.25441816863679
1.0295254618526493,8.107227580520709
1.0300403995883838,7.957365449618136
1.0305553373241185,7.805348655088459
1.031070275059853,7.651759645787414
1.0315852127955876,7.497235100070838
1.032100150531322,7.342452793634378
1.0326150882670568,7.188117096254407
1.0331300260027914,7.034943523561377
1.0336449637385259,6.8836427659923745
1.0341599014742604,6.734904608428586
1.0346748392099951,6.589382143638372
1.0351897769457297,6.4476766714441345
1.0357047146814642,6.310323662514822
1.0362196524171987,6.177780148486791
1.0367345901529332,6.050413875810659
1.037249527888668,5.928494526771094
1.0377644656244025,5.812187266194775
1.038279403360137,5.701548816798722
1.0387943410958715,5.596526202033849
1.039309278831606,5.49695822603829
1.0398242165673408,5.402579689856627
1.0403391543030753,5.313028274864378
1.0408540920388099,5.227853960517889
1.0413690297745444,5.146530784431066
1.041883967510279,5.068470696799955
1.0423989052460136,4.993039205523584
1.0429138429817482,4.919572449930529
1.0434287807174827,4.847395277876237
1.0439437184532172,4.77583983358826
1.0444586561889517,4.70426409579174
1.0449735939246865,4.632069744708363
1.045488531660421,4.558718692829361
1.0460034693961555,4.4837475998371685
1.04651840713189,4.406779718160382
1.0470333448676248,4.327533491061292
1.0475482826033593,4.245827453604692
1.0480632203390938,4.161581165500494
1.0485781580748283,4.07481212364661
1.049093095810563,3.985628844524633
1.0496080335462976,3.8942205507295413
1.0501229712820321,3.800844117728847
1.0506379090177667,3.7058091130898116
1.0511528467535012,3.609461871467905
1.051667784489236,3.5121695819313827
1.0521827222249704,3.414305315583748
1.052697659960705,3.3162347960719303
1.0532125976964395,3.2183055271912786
1.053727535432174,3.1208386609913035
1.0542424731679088,3.024123741254349
1.0547574109036433,2.9284162166166756
1.0552723486393778,2.833937408374603
1.0557872863751123,2.7408764586890264
1.0563022241108468,2.6493936871476014
1.0568171618465816,2.559624751408985
1.057332099582316,2.4716850373025534
1.0578470373180506,2.385673785186283
1.0583619750537852,2.3016775778360135
1.0588769127895197,2.2197729534886412
1.0593918505252544,2.140028048615748
1.059906788260989,2.062503303211546
1.0604217259967235,1.9872513649947887
1.060936663732458,1.914316400554918
1.0614516014681927,1.8437330584430014
1.0619665392039273,1.7755253332239251
1.0624814769396618,1.7097055557889642
1.0629964146753963,1.6462736913445184
1.063511352411131,1.5852170710187885
1.0640262901468656,1.5265106242972288
1.0645412278826,1.4701176245240797
1.0650561656183346,1.415990913484624
1.0655711033540691,1.364074536236208
1.0660860410898039,1.314305694242337
1.0666009788255384,1.2666169119859274
1.067115916561273,1.22093830693849
1.0676308542970074,1.1771998520314806
1.068145792032742,1.135333521029309
1.0686607297684767,1.095275208906384
1.0691756675042112,1.0569663213398046
1.0696906052399457,1.0203549310115794
1.0702055429756803,0.9853964059245378
1.0707204807114148,0.9520534292177342
1.0712354184471495,0.9202953536001657
1.071750356182884,0.8900968680333645
1.0722652939186186,0.8614359995222419
1.072780231654353,0.8342915265888111
1.0732951693900876,0.808639938890617
1.0738101071258224,0.7844521334827473
1.0743250448615569,0.7616900854005767
1.0748399825972914,0.7403037615364664
1.075354920333026,0.72022855623084
1.0758698580687607,0.7013835106745918
1.0763847958044952,0.6836705350149477
1.0768997335402297,0.6669747840542822
1.0774146712759642,0.6511662498671037
1.077929609011699,0.6361025354270864
1.0784445467474335,0.6216326721162871
1.078959484483168,0.6076017511187896
1.0794744222189026,0.5938560639396746
1.079989359954637,0.5802483986453054
1.0805042976903718,0.566643121200703
1.0810192354261063,0.5529206874779264
1.0815341731618409,0.5389812795983572
1.0820491108975754,0.5247473354136751
1.08256404863331,0.5101648345579051
1.0830789863690446,0.4952033091954054
1.0835939241047792,0.4798546521114543
1.0841088618405137,0.464130889185364
1.0846237995762482,0.44806115888139103
1.0851387373119827,0.431688191643796
1.0856536750477175,0.415064603146649
1.086168612783452,0.3982493063707078
1.0866835505191865,0.38130431056614966
1.087198488254921,0.36429211507070713
1.0877134259906556,0.3472738295396127
1.0882283637263903,0.33030806761375525
1.0887433014621248,0.3134505771180536
1.0892582391978594,0.2967544948878073
1.0897731769335939,0.2802710554297461
1.0902881146693286,0.26405054513294285
1.0908030524050631,0.24814328060536436
1.0913179901407977,0.23260040129368256
1.0918329278765322,0.21747430066934995
1.092347865612267,0.20281857250143842
1.0928628033480015,0.188687412929263
1.093377741083736,0.17513448800469775
1.0938926788194705,0.16221134265924322
1.094407616555205,0.14996548376595273
1.0949225542909398,0.13843831145543023
1.0954374920266743,0.1276630952302217
1.0959524297624088,0.11766319293057072
1.0964673674981433,0.10845069165454457
1.0969823052338779,0.10002561278630312
1.0974972429696126,0.09237577248949407
1.0980121807053471,0.08547732972185686
1.0985271184410816,0.07929599197451635
1.0990420561768162,0.07378879049622611
1.0995569939125507,0.06890628714018576
1.1000719316482854,0.06459503856753314
1.10058686938402,0.06080012339872087
1.1011018071197545,0.05746753550675547
1.101616744855489,0.054546261862186765
1.1021316825912235,0.051989894491281094
1.1026466203269583,0.04975767016380535
1.1031615580626928,0.0478148842833493
1.1036764957984273,0.04613268230002972
1.1041914335341618,0.044687287691555416
1.1047063712698966,0.04345877518480667
1.105221309005631,0.04242953699534646
1.1057362467413656,0.04158261497177435
1.1062511844771001,0.04090008043488646
1.1067661222128349,0.04036163546763203
1.1072810599485694,0.03994358527913224
1.107795997684304,0.039618293385333146
1.1083109354200384,0.03935418337925087
1.108825873155773,0.039116297631812486
1.1093408108915077,0.03886736951577478
1.1098557486272422,0.038569316832319955
1.1103706863629768,0.038185024678122986
1.1108856240987113,0.03768025966339751
1.1114005618344458,0.03702554645797018
1.1119154995701805,0.03619784279414049
1.112430437305915,0.035181869347010404
1.1129453750416496,0.033970983898001496
1.113460312777384,0.03256753121594136
1.1139752505131186,0.030982646738581282
1.1144901882488534,0.02923553871071567
1.115005125984588,0.027352315482284433
1.1155200637203224,0.02536445844946918
1.116035001456057,0.023307063962608104
1.1165499391917915,0.021216988043154313
1.1170648769275262,0.019131025907945378
1.1175798146632607,0.01708424529388724
1.1180947523989953,0.015108570615553242
1.1186096901347298,0.013231686951722214
1.1191246278704645,0.011476301921289376
1.119639565606199,0.009859772778035231
1.1201545033419336,0.008394078237623417
1.120669441077668,0.007086091730656704
1.1211843788134028,0.0059380962737130534
1.1216993165491373,0.004948471501123834
1.1222142542848719,0.004112480421643412
1.1227291920206064,0.003423086397242952
1.123244129756341,0.002871738532660992
1.1237590674920757,0.0024490747602533207
1.1242740052278102,0.002145505027944682
1.1247889429635447,0.0019516508891466
1.1253038806992792,0.0018586314023282644
1.1258188184350137,0.001858197775057784
1.1263337561707485,0.0019427300799598007
1.126848693906483,0.0021051182847981005
1.1273636316422175,0.0023385565871601663
1.127878569377952,0.0026362845352931636
1.1283935071136866,0.002991310612440368
1.1289084448494213,0.003396153852237813
1.1294233825851558,0.003842636653968273
1.1299383203208904,0.004321757343276602
1.1304532580566249,0.004823664324477382
1.1309681957923594,0.005337745166566183
1.1314831335280942,0.005852834083911626
1.1319980712638287,0.006357530611119326
1.1325130089995632,0.006840611582577648
1.1330279467352977,0.007291508676344274
1.1335428844710325,0.0077008156761834
1.134057822206767,0.008060784100267438
1.1345727599425015,0.008365763642804086
1.135087697678236,0.008612545428125977
1.1356026354139708,0.008800571510819434
1.1361175731497053,0.008931983123140516
1.1366325108854398,0.009011492248720294
1.1371474486211743,0.009046075229454735
1.1376623863569089,0.009044502075746383
1.1381773240926436,0.009016729593869377
1.1386922618283781,0.008973199007711983
1.1392071995641126,0.008924088209252425
1.1397221372998472,0.008878574159285776
1.1402370750355817,0.008844161679164322
1.1407520127713164,0.008826130759305646
1.141266950507051,0.00882714584858668
1.1417818882427855,0.008847058098618025
1.14229682597852,0.008882916300468361
1.1428117637142545,0.008929185612416596
1.1433267014499893,0.008978156612845246
1.1438416391857238,0.009020512191679651
1.1443565769214583,0.009046007637692616
1.1448715146571928,0.009044211033996686
1.1453864523929274,0.009005247413092695
1.145901390128662,0.008920491283275564
1.1464163278643966,0.008783157903292168
